"rtf_id","cycle","setting1","setting2","setting3","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","cnt_per_rtf","RUL","RUL_pw","phase","ts_int","IMM_FAILURE"
4,12,0.0014,-1e-04,100,518.67,642.63,1584.33,1403.67,14.62,21.61,554.39,2388.09,9053.08,1.3,47.35,521.77,2388.05,8129.83,8.4208,0.03,394,2388,100,38.93,23.2962,189,177,120,"1",670,"0"
4,13,-0.0018,5e-04,100,518.67,642.24,1587.74,1395.23,14.62,21.61,553.5,2388.06,9053.94,1.3,47.29,521.78,2388.06,8127.22,8.433,0.03,392,2388,100,38.87,23.3162,189,176,120,"1",671,"0"
4,14,-0.0019,5e-04,100,518.67,642.62,1583.38,1407.62,14.62,21.61,553.65,2388.05,9045.65,1.3,47.49,521.91,2388.07,8134.1,8.4236,0.03,393,2388,100,38.92,23.4073,189,175,120,"1",672,"0"
4,15,-0.0021,-1e-04,100,518.67,642.47,1592.08,1401.13,14.62,21.61,554.7,2388.03,9050.65,1.3,47.35,521.98,2388.05,8132.16,8.4369,0.03,392,2388,100,38.91,23.3439,189,174,120,"1",673,"0"
4,16,0.0014,-1e-04,100,518.67,642.17,1585.39,1409.84,14.62,21.61,554.72,2388.09,9049.49,1.3,47.3,521.66,2388.08,8125.32,8.4203,0.03,393,2388,100,39.04,23.313,189,173,120,"1",674,"0"
4,17,0.0014,4e-04,100,518.67,642.06,1587.82,1406.43,14.62,21.61,553.57,2388.1,9050.63,1.3,47.39,522.35,2388.06,8129.65,8.4309,0.03,392,2388,100,38.95,23.2397,189,172,120,"1",675,"0"
4,18,2e-04,-2e-04,100,518.67,642.36,1589.62,1403.75,14.62,21.61,554.23,2388.08,9047.81,1.3,47.52,521.96,2388.09,8132.26,8.4229,0.03,393,2388,100,39.01,23.2961,189,171,120,"1",676,"0"
4,19,-0.0029,5e-04,100,518.67,643.02,1589.9,1406.34,14.62,21.61,553.62,2388.02,9051.51,1.3,47.28,521.95,2388.08,8138.08,8.4111,0.03,392,2388,100,39.1,23.2799,189,170,120,"1",677,"0"
4,20,0.0022,-3e-04,100,518.67,642.53,1589.76,1401.19,14.62,21.61,553.97,2388.05,9047.8,1.3,47.26,521.62,2388.08,8128.24,8.3897,0.03,392,2388,100,38.91,23.3725,189,169,120,"1",678,"0"
4,21,-0.0029,-1e-04,100,518.67,642.49,1593.11,1398.49,14.62,21.61,554.01,2388.05,9056.58,1.3,47.33,521.5,2388.07,8139.62,8.4263,0.03,393,2388,100,38.97,23.2878,189,168,120,"1",679,"0"
4,22,0.0025,-3e-04,100,518.67,642.68,1594.65,1405.05,14.62,21.61,554.28,2388.09,9047.38,1.3,47.7,521.78,2388.05,8131.9,8.3904,0.03,391,2388,100,39.17,23.2002,189,167,120,"1",680,"0"
4,23,0.0022,0,100,518.67,642.41,1592.74,1401.8,14.62,21.61,554.49,2388.14,9049.85,1.3,47.44,521.97,2388.03,8134.54,8.4255,0.03,395,2388,100,39.12,23.3787,189,166,120,"1",681,"0"
4,24,0.0022,-2e-04,100,518.67,642.51,1589.01,1400.24,14.62,21.61,553.74,2388.08,9056.76,1.3,47.46,522.11,2388.09,8127.73,8.4394,0.03,390,2388,100,38.69,23.2943,189,165,120,"1",682,"0"
4,25,0.0011,-4e-04,100,518.67,642.05,1592.65,1399.14,14.62,21.61,554.33,2388.04,9052.67,1.3,47.52,521.87,2388.13,8129.9,8.3954,0.03,391,2388,100,38.81,23.3862,189,164,120,"1",683,"0"
4,26,0.0031,1e-04,100,518.67,642.35,1589.28,1399.54,14.62,21.61,553.62,2388.07,9049.02,1.3,47.21,521.71,2388.08,8138.85,8.4235,0.03,393,2388,100,38.95,23.338,189,163,120,"1",684,"0"
4,27,0.0022,1e-04,100,518.67,642.08,1582.09,1402.27,14.62,21.61,553.71,2388.05,9056.66,1.3,47.37,522.37,2388.1,8135,8.4328,0.03,392,2388,100,38.85,23.3876,189,162,120,"1",685,"0"
4,28,-2e-04,1e-04,100,518.67,642.59,1583.69,1400.85,14.62,21.61,553.79,2388.09,9049.03,1.3,47.61,521.72,2388.11,8131.59,8.4004,0.03,390,2388,100,38.84,23.2796,189,161,120,"1",686,"0"
4,29,-2e-04,0,100,518.67,642.34,1585.53,1401.61,14.62,21.61,554.14,2388.07,9049.24,1.3,47.42,521.56,2388.08,8131.82,8.418,0.03,393,2388,100,38.91,23.3161,189,160,120,"1",687,"0"
4,30,-0.0011,-2e-04,100,518.67,642.7,1584.4,1403.21,14.62,21.61,554.09,2388.1,9055.69,1.3,47.57,521.68,2388.08,8131.94,8.4294,0.03,391,2388,100,38.79,23.357,189,159,120,"1",688,"0"
4,31,-0.001,1e-04,100,518.67,642.42,1580.87,1400.49,14.62,21.61,554.05,2388.05,9051.85,1.3,47.4,521.84,2388.12,8129.66,8.4268,0.03,392,2388,100,38.96,23.3364,189,158,120,"1",689,"0"
4,32,-0.0012,4e-04,100,518.67,642.1,1589.33,1406.42,14.62,21.61,553.8,2388.08,9047.22,1.3,47.3,521.76,2388.1,8133.15,8.4672,0.03,392,2388,100,38.85,23.4112,189,157,120,"1",690,"0"
4,33,-2e-04,-4e-04,100,518.67,642.79,1590.98,1405.72,14.62,21.61,554.62,2388.11,9052.54,1.3,47.34,521.7,2388.02,8136.37,8.4295,0.03,393,2388,100,38.86,23.349,189,156,120,"1",691,"0"
4,34,6e-04,-2e-04,100,518.67,642.29,1587.97,1396.73,14.62,21.61,553.61,2388.06,9051.75,1.3,47.5,521.65,2388.06,8130.49,8.4369,0.03,392,2388,100,38.88,23.2764,189,155,120,"1",692,"0"
4,35,3e-04,-2e-04,100,518.67,642.42,1587.89,1398.89,14.62,21.61,553.72,2388.05,9054.05,1.3,47.38,521.49,2388.09,8135.26,8.4134,0.03,393,2388,100,38.94,23.3307,189,154,120,"1",693,"0"
4,36,-4e-04,0,100,518.67,642.08,1589.48,1406.77,14.62,21.61,552.71,2388.13,9050.82,1.3,47.32,522.12,2388.08,8132.53,8.4194,0.03,393,2388,100,38.87,23.3539,189,153,120,"1",694,"0"
4,37,0.0011,1e-04,100,518.67,642.62,1582.75,1411.83,14.62,21.61,553.92,2388.06,9050.21,1.3,47.28,521.23,2388.07,8133.01,8.4065,0.03,391,2388,100,38.85,23.4505,189,152,120,"1",695,"0"
4,38,-0.0015,-4e-04,100,518.67,642.69,1591.19,1400.63,14.62,21.61,553.4,2388.08,9051.77,1.3,47.36,521.87,2388.05,8131.17,8.4118,0.03,393,2388,100,39.07,23.4142,189,151,120,"1",696,"0"
4,39,-2e-04,-3e-04,100,518.67,642.14,1581.05,1406.06,14.62,21.61,553.06,2388.08,9057.41,1.3,47.56,521.81,2388.09,8133.67,8.4111,0.03,393,2388,100,38.76,23.3571,189,150,120,"1",697,"0"
4,40,0.0026,3e-04,100,518.67,642.77,1596.22,1407.38,14.62,21.61,553.77,2388.04,9053.55,1.3,47.38,522.2,2388.09,8134.81,8.3846,0.03,391,2388,100,38.79,23.3047,189,149,120,"1",698,"0"
4,41,0.0029,-1e-04,100,518.67,642.44,1588.31,1403.4,14.62,21.61,553.44,2388.02,9057.66,1.3,47.27,521.95,2388.05,8132.78,8.3683,0.03,393,2388,100,39.11,23.3804,189,148,120,"1",699,"0"
4,42,-3e-04,-3e-04,100,518.67,642.62,1587,1401.08,14.62,21.61,553.94,2388.05,9046.9,1.3,47.42,521.83,2388.06,8137.1,8.4684,0.03,390,2388,100,39.04,23.5074,189,147,120,"1",700,"0"
4,43,-0.0029,-2e-04,100,518.67,642.12,1589.99,1407.47,14.62,21.61,553.71,2388.09,9056.77,1.3,47.47,521.67,2388.09,8132.67,8.4196,0.03,393,2388,100,38.89,23.4416,189,146,120,"1",701,"0"
4,44,-3e-04,5e-04,100,518.67,641.81,1585.87,1403.08,14.62,21.61,553.47,2388.13,9054.81,1.3,47.29,522.07,2388.1,8131.23,8.4386,0.03,391,2388,100,39.03,23.4158,189,145,120,"1",702,"0"
4,45,-0.0023,1e-04,100,518.67,642.58,1587.46,1403.12,14.62,21.61,553.89,2388.08,9050.89,1.3,47.3,521.96,2388.08,8133.1,8.4115,0.03,392,2388,100,38.98,23.3737,189,144,120,"1",703,"0"
4,46,-7e-04,-3e-04,100,518.67,642.99,1584.18,1415.57,14.62,21.6,553.59,2388.03,9052.66,1.3,47.54,521.66,2388.06,8135.14,8.4334,0.03,393,2388,100,38.7,23.3137,189,143,120,"1",704,"0"
4,47,-0.0035,-3e-04,100,518.67,642.15,1591.57,1409.99,14.62,21.61,553.8,2388.02,9057.44,1.3,47.51,521.69,2388.08,8132.89,8.4093,0.03,393,2388,100,38.74,23.2122,189,142,120,"1",705,"0"
4,48,0.0028,-4e-04,100,518.67,642.33,1586.8,1405.17,14.62,21.61,554.54,2388.08,9056.15,1.3,47.46,522.02,2388.08,8131.02,8.3869,0.03,392,2388,100,38.97,23.3181,189,141,120,"1",706,"0"
4,49,-6e-04,-2e-04,100,518.67,642.82,1590.52,1408.42,14.62,21.61,553.87,2388.09,9050.03,1.3,47.52,521.75,2388.11,8130.35,8.3928,0.03,392,2388,100,38.98,23.3336,189,140,120,"1",707,"0"
4,50,0.004,-2e-04,100,518.67,642.05,1586.99,1403.54,14.62,21.61,552.53,2388.12,9058.09,1.3,47.35,521.85,2388.1,8137.83,8.4348,0.03,391,2388,100,38.93,23.2186,189,139,120,"1",708,"0"
4,51,-7e-04,5e-04,100,518.67,642.3,1584.29,1407.61,14.62,21.61,553.63,2388.07,9057.14,1.3,47.22,521.8,2388.07,8138.87,8.3844,0.03,392,2388,100,38.85,23.4029,189,138,120,"1",709,"0"
4,52,-0.0022,-1e-04,100,518.67,642.82,1593.22,1407.67,14.62,21.61,553.9,2388.11,9053.23,1.3,47.31,521.99,2388.13,8137.16,8.4321,0.03,394,2388,100,38.89,23.3655,189,137,120,"1",710,"0"
4,53,0.0023,0,100,518.67,642.41,1586.77,1407.4,14.62,21.61,554.5,2388.1,9055.97,1.3,47.38,521.19,2388.07,8134.39,8.4154,0.03,393,2388,100,39.04,23.4327,189,136,120,"1",711,"0"
4,54,-2e-04,-1e-04,100,518.67,642.54,1592.6,1405.04,14.62,21.61,553.9,2388.06,9053.65,1.3,47.28,521.34,2388.11,8130.82,8.4348,0.03,393,2388,100,38.93,23.2384,189,135,120,"1",712,"0"
4,55,4e-04,2e-04,100,518.67,642.02,1587.01,1406.46,14.62,21.61,554.03,2388.06,9053.51,1.3,47.16,521.4,2388.09,8139.57,8.401,0.03,393,2388,100,38.82,23.3281,189,134,120,"1",713,"0"
4,56,-0.0035,1e-04,100,518.67,642.8,1594.24,1403.34,14.62,21.61,553.93,2388.03,9052.37,1.3,47.35,521.47,2388.05,8134.14,8.42,0.03,390,2388,100,39.01,23.3547,189,133,120,"1",714,"0"
4,57,0.0018,3e-04,100,518.67,642.3,1585.96,1404,14.62,21.61,553.5,2388.08,9051.38,1.3,47.43,521.84,2388.11,8132.78,8.4312,0.03,392,2388,100,38.73,23.4221,189,132,120,"1",715,"0"
4,58,2e-04,3e-04,100,518.67,642.66,1590.94,1405.24,14.62,21.61,553.27,2388.07,9047.2,1.3,47.39,522.02,2388.09,8135.85,8.4203,0.03,393,2388,100,38.87,23.2575,189,131,120,"1",716,"0"
4,59,-2e-04,0,100,518.67,642.32,1600.12,1398.12,14.62,21.61,554.75,2388.07,9048.52,1.3,47.46,522.35,2388.07,8134.77,8.383,0.03,391,2388,100,38.8,23.3164,189,130,120,"1",717,"0"
4,60,-0.0024,-3e-04,100,518.67,642.31,1576.64,1404.66,14.62,21.61,553.49,2388.08,9050.23,1.3,47.29,521.94,2388.08,8130.55,8.4349,0.03,392,2388,100,38.96,23.3673,189,129,120,"1",718,"0"
4,61,-0.0012,3e-04,100,518.67,642.56,1587.51,1407.15,14.62,21.61,553.77,2388.1,9059.18,1.3,47.39,521.79,2388.04,8138.03,8.4231,0.03,392,2388,100,38.95,23.3748,189,128,120,"1",719,"0"
4,62,3e-04,4e-04,100,518.67,642.69,1588.08,1407.72,14.62,21.61,553.74,2388.06,9045.33,1.3,47.16,521.39,2388.07,8135.29,8.4133,0.03,391,2388,100,38.88,23.2919,189,127,120,"1",720,"0"
4,63,0.0015,2e-04,100,518.67,642.45,1587.6,1410.95,14.62,21.61,553.89,2388.02,9052.34,1.3,47.39,522.11,2388.11,8135.39,8.4424,0.03,393,2388,100,38.86,23.3359,189,126,120,"2",721,"0"
4,64,-0.003,0,100,518.67,642.68,1591.76,1403.8,14.62,21.61,554.25,2388.06,9049.6,1.3,47.33,521.61,2388.06,8139.28,8.4002,0.03,393,2388,100,38.84,23.2918,189,125,120,"2",722,"0"
4,65,2e-04,5e-04,100,518.67,642.8,1590.85,1407.01,14.62,21.61,554.03,2388.04,9048.79,1.3,47.24,522.14,2388.08,8130.59,8.4314,0.03,392,2388,100,39.04,23.4812,189,124,120,"2",723,"0"
4,66,0.0023,0,100,518.67,642.9,1583.9,1402.56,14.62,21.61,554.13,2388.06,9061.64,1.3,47.35,521.43,2388.08,8134.65,8.405,0.03,394,2388,100,38.89,23.3588,189,123,120,"2",724,"0"
4,67,0.0029,-3e-04,100,518.67,642.21,1592.37,1395.74,14.62,21.61,553.47,2388.08,9051.73,1.3,47.43,521.63,2388,8137.62,8.4517,0.03,393,2388,100,38.87,23.4225,189,122,120,"2",725,"0"
4,68,0.0041,-1e-04,100,518.67,642.44,1587.83,1408.43,14.62,21.61,554.03,2388.09,9054.44,1.3,47.53,521.92,2388.02,8131.88,8.433,0.03,390,2388,100,38.85,23.4063,189,121,120,"2",726,"0"
4,69,-2e-04,-3e-04,100,518.67,642.74,1588.44,1409.93,14.62,21.61,553.75,2388.06,9060.71,1.3,47.33,521.74,2388.06,8137.23,8.4094,0.03,391,2388,100,38.97,23.3788,189,120,120,"2",727,"0"
4,70,2e-04,3e-04,100,518.67,642.42,1590.37,1403.68,14.62,21.61,553.6,2388.1,9054.66,1.3,47.37,521.9,2388.04,8136.58,8.4232,0.03,392,2388,100,38.96,23.2755,189,119,119,"2",728,"0"
4,71,-0.0022,-3e-04,100,518.67,642.63,1585.71,1410.7,14.62,21.61,554.23,2388.11,9053.94,1.3,47.37,521.71,2388.12,8135.4,8.417,0.03,393,2388,100,38.8,23.3652,189,118,118,"2",729,"0"
4,72,-0.0021,2e-04,100,518.67,642.69,1584.72,1408.21,14.62,21.61,553.62,2388.07,9052.99,1.3,47.27,521.5,2388.09,8140.48,8.4053,0.03,394,2388,100,38.89,23.3367,189,117,117,"2",730,"0"
4,73,1e-04,1e-04,100,518.67,642.35,1588.43,1409.32,14.62,21.61,554.1,2388.15,9058.6,1.3,47.4,521.85,2388.08,8137.42,8.4666,0.03,394,2388,100,39.17,23.2982,189,116,116,"2",731,"0"
4,74,0.0044,1e-04,100,518.67,642.6,1588.1,1407.74,14.62,21.61,553.31,2388.11,9056.63,1.3,47.31,521.67,2388.06,8139,8.431,0.03,394,2388,100,38.74,23.3864,189,115,115,"2",732,"0"
4,75,-3e-04,-3e-04,100,518.67,642.42,1593.17,1400.47,14.62,21.61,554.13,2388.08,9057.3,1.3,47.43,521.95,2388.14,8138.83,8.4095,0.03,393,2388,100,38.85,23.3053,189,114,114,"2",733,"0"
4,76,0.0055,0,100,518.67,641.86,1588.78,1405.44,14.62,21.61,553.56,2388.04,9061.17,1.3,47.42,521.95,2388.1,8140.73,8.4142,0.03,392,2388,100,38.82,23.2617,189,113,113,"2",734,"0"
4,77,0.002,4e-04,100,518.67,642.77,1588.91,1398.16,14.62,21.61,553.43,2388.03,9062.96,1.3,47.32,521.22,2388.07,8137.46,8.423,0.03,394,2388,100,38.95,23.2448,189,112,112,"2",735,"0"
4,78,-0.0014,1e-04,100,518.67,642.66,1587.09,1408.49,14.62,21.61,554.03,2388.06,9053.78,1.3,47.46,521.53,2388.04,8137.48,8.4084,0.03,392,2388,100,38.78,23.3512,189,111,111,"2",736,"0"
4,79,0.0014,4e-04,100,518.67,642.14,1592.26,1407.47,14.62,21.61,553.13,2388.1,9056.85,1.3,47.39,521.93,2388.1,8136.08,8.4384,0.03,393,2388,100,39.05,23.4146,189,110,110,"2",737,"0"
4,80,0,1e-04,100,518.67,642.98,1588.2,1405.22,14.62,21.61,554.66,2388.05,9059.21,1.3,47.36,521.78,2388.06,8136.75,8.3982,0.03,394,2388,100,38.92,23.2887,189,109,109,"2",738,"0"
4,81,-3e-04,0,100,518.67,642.26,1582.27,1408.32,14.62,21.61,553.51,2388.04,9052.44,1.3,47.39,521.35,2388.06,8135.47,8.4252,0.03,392,2388,100,38.82,23.34,189,108,108,"2",739,"0"
4,82,-3e-04,4e-04,100,518.67,642.66,1582.04,1404.73,14.62,21.61,553.76,2388.05,9053.33,1.3,47.3,521.87,2388.1,8136,8.4169,0.03,392,2388,100,38.93,23.2496,189,107,107,"2",740,"0"
4,83,-2e-04,5e-04,100,518.67,642.13,1588.16,1406.59,14.62,21.61,554.25,2388.08,9057.38,1.3,47.34,521.82,2388.09,8134.95,8.4433,0.03,393,2388,100,38.98,23.3686,189,106,106,"2",741,"0"
4,84,-0.0029,6e-04,100,518.67,642.91,1589.92,1403.9,14.62,21.61,553.48,2388.09,9053.78,1.3,47.52,521.63,2388.09,8134.57,8.4081,0.03,392,2388,100,38.72,23.4161,189,105,105,"2",742,"0"
4,85,-1e-04,1e-04,100,518.67,642.29,1579.9,1399.07,14.62,21.61,553.85,2388.05,9063.79,1.3,47.27,521.6,2388.09,8143.55,8.4401,0.03,394,2388,100,38.94,23.3839,189,104,104,"2",743,"0"
4,86,0.0016,0,100,518.67,642.21,1591.36,1407.58,14.62,21.61,553.52,2388.08,9060.26,1.3,47.42,521.74,2388,8140.42,8.4306,0.03,393,2388,100,38.8,23.3293,189,103,103,"2",744,"0"
4,87,-0.0015,5e-04,100,518.67,642.7,1587.37,1406.05,14.62,21.61,553.83,2388.09,9053.77,1.3,47.5,522.01,2388.1,8137.57,8.4359,0.03,393,2388,100,38.92,23.3269,189,102,102,"2",745,"0"
4,88,1e-04,-3e-04,100,518.67,642.68,1584.7,1398.74,14.62,21.61,554.23,2388.1,9067.32,1.3,47.32,521.36,2388,8141.36,8.4428,0.03,394,2388,100,38.87,23.2128,189,101,101,"2",746,"0"
4,89,6e-04,-2e-04,100,518.67,641.97,1578.65,1394.77,14.62,21.61,553.55,2388.09,9058.52,1.3,47.56,522.15,2388.07,8140.68,8.4233,0.03,392,2388,100,38.74,23.3807,189,100,100,"2",747,"0"
4,90,1e-04,3e-04,100,518.67,643.32,1586.92,1408.45,14.62,21.61,553.98,2388.05,9063.48,1.3,47.32,522.22,2388.06,8143.04,8.4484,0.03,393,2388,100,38.98,23.322,189,99,99,"2",748,"0"
4,91,0.0018,2e-04,100,518.67,642.79,1589.6,1404.18,14.62,21.61,553.48,2388.07,9062.96,1.3,47.15,522.23,2388.07,8144.13,8.4301,0.03,393,2388,100,38.87,23.2897,189,98,98,"2",749,"0"
4,92,0.0015,4e-04,100,518.67,642.41,1590.17,1403.99,14.62,21.61,554.49,2388.08,9055.76,1.3,47.55,521.56,2388.12,8143.49,8.4255,0.03,393,2388,100,38.79,23.284,189,97,97,"2",750,"0"
4,93,-0.003,5e-04,100,518.67,642.24,1588.28,1398.67,14.62,21.61,554.07,2388.09,9054.9,1.3,47.58,521.54,2388.1,8140.33,8.3856,0.03,392,2388,100,38.77,23.3528,189,96,96,"2",751,"0"
4,94,-0.0036,4e-04,100,518.67,642.5,1588.54,1406.69,14.62,21.61,553.76,2388.16,9056.18,1.3,47.34,521.82,2388.07,8138.34,8.4313,0.03,392,2388,100,38.85,23.3703,189,95,95,"2",752,"0"
4,95,0.0041,4e-04,100,518.67,642.48,1586.25,1398.8,14.62,21.61,553.44,2388.08,9060.39,1.3,47.5,521.88,2388.02,8142.43,8.4065,0.03,392,2388,100,39.05,23.3431,189,94,94,"2",753,"0"
4,96,-0.0015,3e-04,100,518.67,642.18,1578.8,1406.96,14.62,21.61,554.08,2388.05,9059.77,1.3,47.36,521.8,2388.07,8137.86,8.4226,0.03,392,2388,100,38.9,23.3729,189,93,93,"2",754,"0"
4,97,1e-04,6e-04,100,518.67,642.95,1586.68,1411.12,14.62,21.61,553.05,2388.03,9065.08,1.3,47.5,521.96,2388.06,8139.63,8.4375,0.03,393,2388,100,38.84,23.2882,189,92,92,"2",755,"0"
4,98,-0.0011,1e-04,100,518.67,643.06,1583.61,1403.34,14.62,21.61,553.68,2388.07,9063.37,1.3,47.3,521.65,2388.07,8144.29,8.4055,0.03,392,2388,100,38.87,23.2429,189,91,91,"2",756,"0"
4,99,-5e-04,-4e-04,100,518.67,642.79,1592.78,1405.64,14.62,21.61,554.62,2388.11,9063.53,1.3,47.28,521.35,2388.11,8133.9,8.4113,0.03,392,2388,100,38.98,23.1897,189,90,90,"2",757,"0"
4,100,-5e-04,-3e-04,100,518.67,642.67,1588.11,1406.26,14.62,21.61,553.72,2388.07,9061.39,1.3,47.25,521.77,2388.08,8140.27,8.4332,0.03,392,2388,100,38.91,23.3289,189,89,89,"2",758,"0"
4,101,5e-04,3e-04,100,518.67,642.29,1590.1,1412.21,14.62,21.61,553.91,2388.08,9065.91,1.3,47.42,521.3,2388.08,8140.2,8.4383,0.03,392,2388,100,38.89,23.3956,189,88,88,"2",759,"0"
4,102,2e-04,2e-04,100,518.67,642.5,1593.07,1400.79,14.62,21.61,553.63,2388.06,9064.33,1.3,47.54,521.4,2388.04,8142.87,8.435,0.03,393,2388,100,38.75,23.2938,189,87,87,"2",760,"0"
4,103,-0.0024,1e-04,100,518.67,642.83,1596.05,1400.74,14.62,21.61,553.62,2388.06,9056.6,1.3,47.39,521.69,2388.03,8138.22,8.4328,0.03,393,2388,100,38.8,23.4523,189,86,86,"2",761,"0"
4,104,0.0012,5e-04,100,518.67,642.27,1593.03,1403.56,14.62,21.61,553.84,2388.09,9058.91,1.3,47.39,522.48,2388.04,8145.23,8.4194,0.03,394,2388,100,38.95,23.3294,189,85,85,"2",762,"0"
4,105,1e-04,2e-04,100,518.67,642.48,1587.15,1406.58,14.62,21.61,553.9,2388.06,9064.82,1.3,47.31,521.63,2388.09,8143.33,8.4449,0.03,394,2388,100,38.93,23.3576,189,84,84,"2",763,"0"
4,106,-0.0032,-4e-04,100,518.67,642.24,1588.91,1402.75,14.62,21.61,553.63,2388.07,9061.75,1.3,47.53,521.62,2388.11,8143.18,8.444,0.03,393,2388,100,38.88,23.2776,189,83,83,"2",764,"0"
4,107,0,-2e-04,100,518.67,642.55,1585.56,1400.45,14.62,21.61,553.78,2388.09,9066.51,1.3,47.4,521.19,2388.11,8147.26,8.4383,0.03,392,2388,100,38.93,23.3614,189,82,82,"2",765,"0"
4,108,-0.0026,0,100,518.67,642.13,1585.18,1412.75,14.62,21.61,553.97,2388.07,9068.42,1.3,47.44,521.99,2388.07,8144.81,8.4316,0.03,394,2388,100,38.93,23.3725,189,81,81,"2",766,"0"
4,109,7e-04,-4e-04,100,518.67,642.89,1586.34,1407.61,14.62,21.61,553.4,2388.06,9073.67,1.3,47.36,522.15,2388.11,8142.55,8.4531,0.03,393,2388,100,38.87,23.364,189,80,80,"2",767,"0"
4,110,-9e-04,4e-04,100,518.67,642.47,1581.85,1401.8,14.62,21.61,553.86,2388.07,9068.93,1.3,47.37,521.74,2388.05,8147.39,8.428,0.03,393,2388,100,39.06,23.4095,189,79,79,"2",768,"0"
4,111,-0.0013,-3e-04,100,518.67,642.16,1584.52,1405.22,14.62,21.61,554.14,2388.06,9058.48,1.3,47.31,521.69,2388.1,8147.19,8.4456,0.03,393,2388,100,38.81,23.2463,189,78,78,"2",769,"0"
4,112,0.0016,2e-04,100,518.67,642.15,1597.05,1400.11,14.62,21.61,552.93,2388.04,9072.19,1.3,47.42,522.25,2388.12,8143.21,8.4411,0.03,394,2388,100,38.86,23.3104,189,77,77,"2",770,"0"
4,113,4e-04,0,100,518.67,642.41,1592.69,1416.04,14.62,21.61,552.71,2388.02,9062.6,1.3,47.43,521.8,2388.1,8148.24,8.4388,0.03,393,2388,100,38.97,23.3268,189,76,76,"2",771,"0"
4,114,0.0011,1e-04,100,518.67,642.5,1585.29,1404.61,14.62,21.61,553.9,2388.03,9070.88,1.3,47.61,521.65,2388,8148.18,8.4342,0.03,394,2388,100,38.84,23.3543,189,75,75,"2",772,"0"
4,115,0.0017,0,100,518.67,643.11,1584.82,1399.39,14.62,21.61,552.89,2388.04,9064.63,1.3,47.61,521.77,2388.05,8149.17,8.4147,0.03,394,2388,100,38.83,23.3361,189,74,74,"2",773,"0"
4,116,0.0015,3e-04,100,518.67,642.57,1587.97,1409.77,14.62,21.61,553.1,2388.07,9063.99,1.3,47.49,521.75,2388.11,8143.24,8.427,0.03,394,2388,100,38.88,23.2845,189,73,73,"2",774,"0"
